timestamp	json_file	law_url	status	chars
2025-04-23T04:33:24.885871	perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title15-section78o&edition=prelim	OK	2002
2025-04-23T04:33:25.011661	perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://www.law.cornell.edu/topn/securities_exchange_act_of_1934	OK	2527
2025-04-23T04:33:25.481309	perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title15-section77k&edition=prelim	OK	2002
2025-04-23T04:33:26.120063	perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://www.law.cornell.edu/wex/securities_act_of_1933_section_11	EMPTY	0
2025-04-23T04:33:27.144496	perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title15-section77k&edition=prelim	OK	2002
2025-04-23T04:33:28.049925	perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://www.law.cornell.edu/wex/securities_act_of_1933_section_11	EMPTY	0
2025-04-23T04:33:29.065131	perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:33:31.681688	perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	https://www.wipo.int/wipolex/en/text/490366	EMPTY	0
2025-04-23T04:33:32.695252	perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:33:34.157445	perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	https://www.jetro.go.jp/ext_images/_Others/regulations/english/pdf/current_company_law.pdf	EMPTY	0
2025-04-23T04:33:35.161503	perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:33:35.910589	perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	https://www.wipo.int/wipolex/en/legislation/details/18764	OK	4000
2025-04-23T04:33:35.912446	perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:33:36.224853	perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	https://www.ksrevisor.org/statutes/chapters/chapter84/84_1_0304.html	EMPTY	0
2025-04-23T04:33:37.228098	perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:33:52.658017	perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	https://law.justia.com/cases/kansas/supreme-court/1995/70900-1.html	EMPTY	0
2025-04-23T04:33:53.666394	perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:33:54.354116	perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	https://casetext.com/case/chalk-v-bank-one-corp	EMPTY	0
2025-04-23T04:33:55.365595	perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:33:56.287787	perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	https://www.law.cornell.edu/wex/uniform_trade_secrets_act_utsa	EMPTY	0
2025-04-23T04:33:57.914315	perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=BPC&sectionNum=16600	OK	1936
2025-04-23T04:33:58.657160	perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	https://casetext.com/statute/california-codes/california-business-and-professions-code/division-7-general-provisions/part-4-restraint-of-trade/chapter-1-contracts-in-restraint-of-trade/section-16600-exception-sale-of-good-will-or-ownership-interest-in-business	EMPTY	0
2025-04-23T04:33:59.662494	perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:34:00.253167	perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	https://www.uscourts.gov/rules-policies/current-rules-practice-procedure/federal-rules-civil-procedure#rule-54	OK	1065
2025-04-23T04:34:00.256119	perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:34:01.363362	perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	https://www.uniformlaws.org/HigherLogic/System/DownloadDocumentFile.ashx?DocumentFileKey=92702dd7-5351-4c97-9550-4403cae29447&forceDialog=0	EMPTY	0
2025-04-23T04:34:02.366997	perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:34:03.101550	perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	https://casetext.com/rule/pennsylvania-rules-of-civil-procedure/chapter-1000-actions-at-law/rule-1006-venue	EMPTY	0
2025-04-23T04:34:04.107902	perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:34:04.597724	perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	https://www.justia.com/trials-litigation/docs/caci/300/303/	OK	4000
2025-04-23T04:34:04.792450	perturbed_CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEBSITEHOSTINGAGREEMENT.txt.json	http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0501-0512&StatuteYear=1999&Title=%202000->%20TITLE%20XXXIII%20=>%20REGULATION%20OF%20TRADE,%20COMMERCE,%20INVESTMENTS,%20AND%20SOLICITATIONS&PART=I&Section=501.204	OK	1582
2025-04-23T04:34:05.858833	perturbed_CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEBSITEHOSTINGAGREEMENT.txt.json	https://law.justia.com/codes/florida/2018/title-xxxiii/chapter-501/part-i/section-501.204/	EMPTY	0
2025-04-23T04:34:06.964840	perturbed_CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEBSITEHOSTINGAGREEMENT.txt.json	http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0501-0512&StatuteYear=1999&Title=%202000->%20TITLE%20XXXIII%20=>%20REGULATION%20OF%20TRADE,%20COMMERCE,%20INVESTMENTS,%20AND%20SOLICITATIONS&PART=I&Section=501.171	OK	1582
2025-04-23T04:34:21.748330	perturbed_CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEBSITEHOSTINGAGREEMENT.txt.json	https://www.flsenate.gov/Laws/Statutes/2012/501.171	OK	4000
2025-04-23T04:34:21.897688	perturbed_CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEBSITEHOSTINGAGREEMENT.txt.json	http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Chapter&URL=CH0817.HTM&StatuteYear=1999&Title=-%3E2000-%3ETITLE%20XLVI-%3ECRIMES	OK	3617
2025-04-23T04:34:22.208884	perturbed_CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEBSITEHOSTINGAGREEMENT.txt.json	https://law.justia.com/codes/florida/2018/title-xlvi/chapter-817/	OK	2040
2025-04-23T04:34:22.442966	perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt.json	https://statutes.capitol.texas.gov/Docs/IN/htm/IN.81.htm	OK	4000
2025-04-23T04:34:23.392196	perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt.json	https://law.justia.com/codes/texas/insurance-code/title-3/chapter-81/section-81-051/	EMPTY	0
2025-04-23T04:34:25.072473	perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title29-section654&edition=prelim	OK	2010
2025-04-23T04:34:25.489626	perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt.json	https://www.osha.gov/laws-regs/oshact/section_5	OK	626
2025-04-23T04:34:25.988175	perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt.json	https://texreg.sos.state.tx.us/public/readtac$ext.TacPage?sl=R&app=9&p_dir=&p_rloc=&p_tloc=&p_ploc=1&pg=1&p_tac=&ti=30&pt=1&ch=330&rl=15	OK	183
2025-04-23T04:34:26.451012	perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt.json	https://www.tceq.texas.gov/rules/tac/index.html	EMPTY	0
2025-04-23T04:34:28.459502	perturbed_ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_EndorsementAgreement.txt.json	https://docs.legis.wisconsin.gov/statutes/statutes/705/10	EMPTY	0
2025-04-23T04:34:30.404395	perturbed_ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_EndorsementAgreement.txt.json	https://law.justia.com/codes/wisconsin/2022/chapter-705/705-10/	EMPTY	0
2025-04-23T04:34:31.947948	perturbed_ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_EndorsementAgreement.txt.json	https://docs.legis.wisconsin.gov/statutes/statutes/631/II/20	OK	2029
2025-04-23T04:34:32.931639	perturbed_ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_EndorsementAgreement.txt.json	https://law.justia.com/codes/wisconsin/2022/chapter-631/631-20/	EMPTY	0
2025-04-23T04:34:34.626562	perturbed_ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_EndorsementAgreement.txt.json	https://docs.legis.wisconsin.gov/statutes/statutes/705/01	EMPTY	0
2025-04-23T04:34:36.937393	perturbed_ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_EndorsementAgreement.txt.json	https://law.justia.com/codes/wisconsin/2022/chapter-705/705-01/	EMPTY	0
2025-04-23T04:34:38.843268	perturbed_NELNETINC_04_08_2020-EX-1-JOINTFILINGAGREEMENT.txt.json	https://www.ecfr.gov/current/title-17/chapter-II/part-240/section-240.13d-1	OK	2010
2025-04-23T04:34:39.627116	perturbed_NELNETINC_04_08_2020-EX-1-JOINTFILINGAGREEMENT.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title15-section78m&edition=prelim	OK	4002
2025-04-23T04:34:39.629073	perturbed_MetLife,Inc.-RemarketingAgreement.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:34:40.080878	perturbed_MetLife,Inc.-RemarketingAgreement.txt.json	https://www.govinfo.gov/content/pkg/CFR-2012-title17-vol4/pdf/CFR-2012-title17-vol4-sec240-15c1-5.pdf	OK	474
2025-04-23T04:34:40.871543	perturbed_MetLife,Inc.-RemarketingAgreement.txt.json	https://www.sec.gov/rules/final/34-4796.htm	EMPTY	0
2025-04-23T04:34:42.184040	perturbed_MetLife,Inc.-RemarketingAgreement.txt.json	https://www.law.cornell.edu/cfr/text/17/240.10b-5	OK	1232
2025-04-23T04:34:42.738501	perturbed_MetLife,Inc.-RemarketingAgreement.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title15-section77e&edition=prelim	OK	2002
2025-04-23T04:34:42.899726	perturbed_MetLife,Inc.-RemarketingAgreement.txt.json	https://www.law.cornell.edu/topn/securities_act_of_1933	OK	2522
2025-04-23T04:34:43.595501	perturbed_DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_PromotionAgreement.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title21-section352&edition=prelim	OK	2010
2025-04-23T04:34:44.261409	perturbed_DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_PromotionAgreement.txt.json	https://www.law.cornell.edu/topn/misbranded_drugs_and_devices	EMPTY	0
2025-04-23T04:34:45.972576	perturbed_DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_PromotionAgreement.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title42-section1320a-7b&edition=prelim	OK	2002
2025-04-23T04:34:47.226951	perturbed_DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_PromotionAgreement.txt.json	https://oig.hhs.gov/fraud/anti-kickback-statute/	EMPTY	0
2025-04-23T04:34:48.987540	perturbed_DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_PromotionAgreement.txt.json	https://www.ecfr.gov/current/title-21/chapter-I/subchapter-C/part-211	OK	2023
2025-04-23T04:34:49.558099	perturbed_DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_PromotionAgreement.txt.json	https://www.fda.gov/regulatory-information/good-manufacturing-practice-gmp-information/gmp-current-good-manufacturing-practice-regulations	EMPTY	0
2025-04-23T04:34:50.820545	perturbed_KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTINGAGREEMENT.txt.json	https://statutes.capitol.texas.gov/Docs/CP/htm/CP.134A.htm	OK	4003
2025-04-23T04:34:51.339022	perturbed_KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTINGAGREEMENT.txt.json	https://advance.lexis.com/container?config=00JAA04m4250cc05-444d-4f57-914b-b2a8c5c434efCID=15jbb-0000000&pdmfid=1000516&crid=e18f7f2b-f077-4f45-b51e-6898f314b091&pdчески=TRUE	EMPTY	0
2025-04-23T04:34:52.428485	perturbed_KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTINGAGREEMENT.txt.json	https://statutes.capitol.texas.gov/Docs/BC/htm/BC.24.htm	OK	4006
2025-04-23T04:34:52.626028	perturbed_KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTINGAGREEMENT.txt.json	https://advance.lexis.com/container?config=00JAA04m4250cc05-444d-4f57-914b-b2a8c5c434efCID=15jbb-0000000&pdmfid=1000516&crid=8139576a-4f78-40a5-a280-80d095c911a8&pdчески=TRUE	EMPTY	0
2025-04-23T04:34:54.331589	perturbed_KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTINGAGREEMENT.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title21-section335a&edition=prelim	OK	2002
2025-04-23T04:34:54.744286	perturbed_KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTINGAGREEMENT.txt.json	https://www.law.cornell.edu/uscode/text/21/335a	OK	2002
2025-04-23T04:34:55.292573	perturbed_WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTIONANDDISTRIBUTIONAGREEMENT.txt.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=CIV&sectionNum=1798.100	OK	2029
2025-04-23T04:34:55.816474	perturbed_WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTIONANDDISTRIBUTIONAGREEMENT.txt.json	https://oag.ca.gov/privacy/ccpa	OK	4000
2025-04-23T04:34:56.302828	perturbed_WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTIONANDDISTRIBUTIONAGREEMENT.txt.json	https://www.ecfr.gov/current/title-15/subtitle-B/chapter-VII/subchapter-C/part-732	OK	4005
2025-04-23T04:34:57.707927	perturbed_WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTIONANDDISTRIBUTIONAGREEMENT.txt.json	https://www.bis.doc.gov/index.php/regulations/export-administration-regulations-ear	OK	4000
2025-04-23T04:34:57.708183	perturbed_WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTIONANDDISTRIBUTIONAGREEMENT.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:34:58.658090	perturbed_WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTIONANDDISTRIBUTIONAGREEMENT.txt.json	https://gdpr-info.eu/art-4-gdpr/	OK	2006
2025-04-23T04:34:59.170680	perturbed_ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_SupplyAgreement.txt.json	http://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=328&ChapterID=3	OK	705
2025-04-23T04:35:00.140118	perturbed_ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_SupplyAgreement.txt.json	https://law.justia.com/codes/illinois/2022/chapter-415/act-5/section-9/	EMPTY	0
2025-04-23T04:35:01.412651	perturbed_ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_SupplyAgreement.txt.json	http://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=439&ChapterID=9	OK	1497
2025-04-23T04:35:01.858108	perturbed_ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_SupplyAgreement.txt.json	https://codes.findlaw.com/il/chapter-815-business-transactions/il-st-sect-815-505-2.html	OK	2058
2025-04-23T04:35:02.170429	perturbed_ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_SupplyAgreement.txt.json	http://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=2319&ChapterID=67	OK	984
2025-04-23T04:35:03.172799	perturbed_ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_SupplyAgreement.txt.json	https://law.justia.com/codes/illinois/2022/chapter-765/act-1065/section-3/	EMPTY	0
2025-04-23T04:35:04.347027	perturbed_LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTORAGREEMENT.txt.json	https://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=380&ChapterID=35	OK	1497
2025-04-23T04:35:05.087323	perturbed_LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTORAGREEMENT.txt.json	https://casetext.com/statute/illinois-compiled-statutes/chapter-815-business-transactions/act-consumer-fraud-and-deceptive-business-practices-act/section-5052-unfair-methods-of-competition-and-unfair-or-deceptive-acts-or-practices	EMPTY	0
2025-04-23T04:35:06.376303	perturbed_LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTORAGREEMENT.txt.json	https://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=2365&ChapterID=67	OK	3408
2025-04-23T04:35:06.459213	perturbed_LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTORAGREEMENT.txt.json	https://www.law.cornell.edu/ucc/2/2-314	OK	1385
2025-04-23T04:35:07.170092	perturbed_LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTORAGREEMENT.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title15-chapter50&edition=prelim	OK	3448
2025-04-23T04:35:07.268204	perturbed_LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTORAGREEMENT.txt.json	https://www.law.cornell.edu/uscode/text/15/2302	OK	2019
2025-04-23T04:35:07.589442	perturbed_SIBANNAC,INC_12_04_2017-EX-2.1-StrategicAllianceAgreement.txt.json	https://statutes.capitol.texas.gov/Docs/BC/htm/BC.2.htm#2.201	OK	4005
2025-04-23T04:35:08.825969	perturbed_SIBANNAC,INC_12_04_2017-EX-2.1-StrategicAllianceAgreement.txt.json	https://law.justia.com/codes/texas/business-and-commerce-code/title-1/chapter-2/sec-2.201/	EMPTY	0
2025-04-23T04:35:09.846482	perturbed_SIBANNAC,INC_12_04_2017-EX-2.1-StrategicAllianceAgreement.txt.json	https://statutes.capitol.texas.gov/Docs/CP/htm/CP.134A.htm	OK	2356
2025-04-23T04:35:10.548899	perturbed_SIBANNAC,INC_12_04_2017-EX-2.1-StrategicAllianceAgreement.txt.json	https://codes.findlaw.com/tx/civil-practice-and-remedies-code/cp-sect-134a-002.html	EMPTY	0
2025-04-23T04:35:11.553256	perturbed_SIBANNAC,INC_12_04_2017-EX-2.1-StrategicAllianceAgreement.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:35:12.289356	perturbed_SIBANNAC,INC_12_04_2017-EX-2.1-StrategicAllianceAgreement.txt.json	https://casetext.com/case/southwestern-bell-telephone-co-v-john-carlo-florist-inc	EMPTY	0
2025-04-23T04:35:13.297907	perturbed_LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_SupplyAgreement.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:35:40.425684	perturbed_LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_SupplyAgreement.txt.json	https://www.lawinfochina.com/display.aspx?id=1046&lib=law	OK	1491
2025-04-23T04:35:40.426050	perturbed_LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_SupplyAgreement.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:36:27.946862	perturbed_LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_SupplyAgreement.txt.json	https://www.lawinfochina.com/display.aspx?id=1121&lib=law	OK	4000
2025-04-23T04:36:27.947701	perturbed_LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_SupplyAgreement.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:36:31.061988	perturbed_LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_SupplyAgreement.txt.json	https://www.lawinfochina.com/display.aspx?id=2317&lib=law	OK	1491
2025-04-23T04:36:31.878505	perturbed_CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_IntellectualPropertyAgreement.txt.json	https://delcode.delaware.gov/title8/c001/sc04/index.html#122	OK	2028
2025-04-23T04:36:32.694078	perturbed_CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_IntellectualPropertyAgreement.txt.json	https://codes.findlaw.com/de/title-8-corporations/de-corp-law-sect-122.html	EMPTY	0
2025-04-23T04:36:33.699782	perturbed_CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_IntellectualPropertyAgreement.txt.json	⟨no-official-url1⟩	SKIP	0
2025-04-23T04:36:35.159974	perturbed_CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_IntellectualPropertyAgreement.txt.json	https://uscode.house.gov/view.xhtml?req=granuleid%3AUSC-prelim-title15-chapter22&edition=prelim	OK	4004
2025-04-23T04:36:35.678032	perturbed_CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_IntellectualPropertyAgreement.txt.json	https://delcode.delaware.gov/title8/c001/sc09/index.html#251	OK	2065
